"مژده جون ""پس مژه بزن که بریزه اشک شادی"""	HAPPY
"دیجی لطفا دوباره شگفت انگیزش کن"""	HAPPY
پیامکهای تبریک عید رو کپی میکنید اون اسم پایینش رو پاک کنید یا عوض کنید، امسال فعلا یه نفر سوتی داده :-.) #نوروز	OTHER
دروازه بان میمون عربستان عجب گلی خورد	SURPRISE
 بیا خودم یه کارت هدیه بدم	OTHER
"ساده و بسیار کاربردی"""	HAPPY
در حالی دارم از بستگانم میخواهم آرامششونو حفظ کنند و از جانشان مراقبت کنن که خودم در حال انفجار از خشم هستم جمهوری اسلامی اشغالگری رو خوب نشون مردم دادی تف به شرف هرکسی که ازین رژیم حمایت کنه تف به شرف هرکسی که ازین رژیم حمایت کنه #خرمشهردرخون #خونینشهر #خرمشهر	ANGRY
خدایا این شادی رو از ملت نگیر???آمین	HAPPY
گزارش درباره تجاوز موادفروش،رانندهتاکسی،باغبون و... به یک زن معتاد مبتلا به ویروس اچآیوی	OTHER
بعضی وقتا برای بدست آوردن موفقیت، لازمه از «فضای امن» خودمون بیایم بیرون، ریسک کنیم و تجربه های جدیدی کسب کنیم. #تجربه	OTHER
صبح امروز تعدادی از کارگران راهآهن دورود خرمآباد بهخاطر آنچه عدم پرداخت مطالبات و حقوق چندین ماه، نبود بیمه و غیره اعلام شده، تجمع کردند. این کارگران در گفتوگو با ایسنا خواستار پیگیری مطالبات و رفع مشکلاتشان از سوی مسئولان شدند.	OTHER
اگر بخوام جدی پاسخ بدم، از لحاظ عرفی معمولا سالگردهای فرد رو زوج تقبل میکنه و سالگردهای زوج رو زوجه. اگر سالگرد ۱ رو زوج تقبل کرد، ولی رابطه به سالگرد ۲ نرسید چه کنیم؟ زوجه باید ۵۰٪ هزینه سالگرد ۱ رو با احتساب تورم روز به زوجه برگردونه. یه ماچ آبدار هم بده. …	OTHER
"لذت از هنر موسیقی و زندگی با ارزش تره از یه کم هزینه"""	OTHER
همه داریم اشتباه می کنیم. اشتباه می کنیم که دل های شکسته را، ارواح تحقیر شده را، آمال بر باد رفته را در خشم، در خشونت، در تقطیع جملات خبری، امری، هجومی پنهان می کنیم. اشتباه می کنیم که حقمان را از حلقوم یکدیگر طلب می کنیم. اشتباه می کنیم و می دانیم که اشتباه می کنیم.	SAD
#ژن_خوب: اگر نمیتوانید کار کنید بروید بمیرید! ساشا سبحانی پسر سفیر سابق ایران در ونزوئلا با انتشار ویدئویی در صفحه شخصی اش کاربران فضای مجازی را شگفت زده کرد./خبرآنلاین پ.ن: این حروم لقمه ها رو باید از خجالتشون دراومد دیگه مسامحه کافیه	ANGRY
 با این که صفحه بزرگی داره و در دسته فبلت ها قرار میگیره اما خوش دسته و کار کردن باهاش لذتیکی از راههای تشخیص اینکه یه شهر یا محله برای زندگی مناسب هست یا نه اینه که ببینید سگ و گربهها اونجا از دست آدما فرار میکنن یا نه. اگه حیوونای ولگرد اون محله راحت بهتون نزدیک شدن و اجازه دادن بهشون دست بزنید، بدونید اونجا محل مناسبی برای زندگیتونه.	OTHER
وقتی یک قاضی ساده، رای به لغو دستور مهاجرتی ترامپ داد، خیلیا گفتن احسنت به این استقلال قضایی. دیروز هم دقیقا همین اتفاق افتاده و یک بازپرس برخلاف اراده دولت، رای به فیلترینگ تلگرام داده. پس بحث بر سر استقلال قضایی نیست. مساله اینه که چقدر اون دستور، همسو با افکار عمومی باشه	OTHER
تعریف این محمدرضا احمدی از پاس عالی چیه؟	OTHER
"هر موقع خواستین از لفظ"" دهاتی"" برای تحقیراستفاده کنین بدونین دهاتی یعنی: رنگها وموسیقی شاد/ یعنی تنوع زیبای لهجه ها/ یعنی میراث فرهنگی"	OTHER
از اساتيدي ك ريز نمره در ميارن متنفرم! يادته ي بار شديدا حالت بد بود و نرسيدي فلان كار رو انجام بدي؟ الان نمرش رو از تومقعدت ميكشم بيرون بابا دهنت سرويس! فرصت جبران بده! شرايط همه يكسان نيست	HATE
اقشار مختلف مردم اعم از کارگران، معلمان، دانشجویان مطالبات بهحقی دارند. مسئولان پاسخ قانعکنندهای به آنان بدهند.درخصوص اخبار نگرانکنندهای که از نحوه برخورد با فعالان صنفی شنیده میشود، شفافسازی کنند. برخوردهای امنیتی و قضایی با مطالبات قانونی اقشار مختلف مردم چارهی کار نیست	OTHER
بابای اکسم #ولنتاین رو با یه متن زیبا بهم تبریک گفته!! و من نمیدونم جواب این #درام_تراژدی رو چی بدم!!	SURPRISE
عجب همسایههای استیم! شما باختید، اینجا خیلیها خوشحال شدهاند(برای خودم بیتفاوت است) اما هیچ وقت یادم نمیرود: علیدایی با گلزنی در مقابل افغانستان،فلسطین،نپال،کامبوج و... مدتها آقای گُل جهان بود	SURPRISE
از جایی دیگه اعصابم خرد بود و نتونستم متناسب با حس و حال بچه بهش بفهمونم که نمیشه! گریه کرد شاکی شد و من سنگ بودم اون لحظه در صورتی که میتونستیم مثل همیشه باهم تعامل کنیم لعنت به من که شعور زندگی و رفتار جمعی رو ندارم لعنت به پریود و pms کاش دور شم از هرچی و هرکی که هست	ANGRY
دختر بندری تو سرت کن روسریتووووو / با.اون چشای نااااازت دلما میبری تو/رو بند بنداز رو صورتت صورتته نبینن گلِ منی !میترسم گلِ منه بچینن/  بیاااااا دستا بندری بااااااالا??	HAPPY
عاشقان سرشکسته گذشتند، شرمسارِ ترانه های بی هنگامِ خویش وکوچه ها بی زمزمه ماند و صدای پا آقاى افشار، محبوب ترين گوينده خبر براى من، پرواز كردند تسليت به تمامى دوستدارانشون روحشون شاد #قاسم_افشار #عاشق #گوينده_خبر #شاملو #ما_تو_را_ميبينيم	SAD
درنهایت پس از ده روز جنگیدن، احساس بیهودگی، ناکارآمدی و غم بر من غلبه کرد، اگر تا جمعه زنده ماندم خوب میشوم	SAD
سوال این بود : ببر ، فیل ، گوزن ، کدام حیوان وحشی است ؟ جوابش هر سه اما به گمانم جواب صحیح تر این باشه : انسان از هر سه تا وحشی تر است !	SAD
"روح آدم را میجوند تا حرف خودشان را به کرسی بنشانند! نه به عشق فکر میکنند نه به گذشتهها و یادشان نمیآید که روزی روزگاری گفتهاند: ""دوستت دارم!"""	SAD
ما به چنگیزخان مغول میگیم خونخوار و وحشی ولی مغولها بش میگن کشورگشا و دلیر خیلی چیزها همینطوریه نسبی هست بستگی داره کدوم طرف ایستاده باشی	OTHER
موفقیت ۴۰ سالگی انقلاب همین بس که آمریکا و پمپئو دست به دامن مسیح علینژادها شدن برای براندازی:)))) #مرگ_بر_امریکا #الله_اکبر #بعث_انقلاب	OTHER
منی که الان باید خواب هفت پادشاهو میدیدم چرا بیداااارم؟؟؟ آفرین درسته ^_^ چون اعصابم کیریه	ANGRY
اتفاقا همیشه باید  دنبال منفعت بیشتر باشید ریسک برای بهترین موقعیت  افکار نو با ایده های خلاق  نه این که بترسی و کاری نکنی این وفاداری نیست این ترسو بودنه	FEAR
علی مطهری:قول مسئولان برای رفع حصر تا پایان سال/ اگر تا پایان سال حصر رفع نشود اعتراضاتمان را شروع میکنیم. پ.ن: این برای ثبت در تاریخ است.تا پایان سال 31 یک روز زمان باقی مانده است	OTHER
  ۱۰_۱۲ سال پیش ورساچه رو برام هدیه آورده بودن و من شاید کلآ دو بار تونستم استفاده کنم ،خیلی از بوش بدم میاد.رانندگان دشمن برای شکستن اعتصاب عراقی ها بکمک مسئولان عراقی متن میایند	OTHER
نمیتونین تصور کنین که چقدر از دوستای دوستام متنفرم و حالمو بهم میزنن و دلم میخواد چکیشون کنم بعدم یه روز جمعشون کنم یه جا و به آتَش بِکِشَمِشون	HATE
امروز میخاست به روز عالی تموم بشه که چقدر راحت خراب شد	SAD
 باشه هر جور راحتی اون موقع که داشتیم بحث میکردیم پشت فرمون بودم و نتونستم درست و حسابی جوابتو بدم اشکال نداره	OTHER
یکی از این چیچی نیوزها ایجاد ترافیک در خیابانها را به عنوان تاکتیکجدید مبارزه اعلام کرده است. امیدوارم مسئولان این تاکتیک جدید را جدی بگیرند و بدانند از فردا هر خیابانی ترافیک بود، اقدامی علیه نظام است، شاید فکری به حال ترافیک کردند و مشکل حل شد.	OTHER
صبح امروز، ۱۵مهرماه ۱۳۹۷. اعتراض نمادین دانشجویان دانشکده علوم اجتماعی دانشگاه علامه طباطبایی نسبت به سکوت اساتیدو مسئولان، در قبال بازداشت #نجمه_واحدی، احکام ظالمانه دانشجویان و وقایع جامعه. #سکوت_اساتید  …	OTHER
"خواستم خواهش کنم موجودش کنید (اگر هم رنگ سبزش باشه خیلی خیلی ممنون می شم)."""	OTHER
سب موفقیت در عرصه انرژی هستهای، نانوتکنولوژی، و علوم هوا و فضا و پرتاپ ماهواری، از جمله موفقیتهای علمی و تحقیقاتی ایران در سالهای اخیر به شمار می روند. #چهل_سال_سازندگی #بعثت _انقلاب	HAPPY
مسئولان استعفا نمیدهند مگر اینکه فیلم ناجور در تلویزیون کیش پخش شود. راهکار: وسط اختلاس، وسط تصادف اتوبوس دانشجویان، وسط سوختن مدارس و کلا وسط هر چیزی، یک فیلم جکی چان پخش کنیم تا خبر به گوش همه مسئولان برسد. ۲ شرق	OTHER
پارسالم تقریبا همین موقعها بود که زلزله اومد. عجب وضعی شده بود خیابونا :|	SURPRISE
انقدر كلافم دوس دارم يه پولي بدم به خودم بگم چند روز بره مسافرت تنهام بذاره.	SAD
بعد از مدت ها کسی تو خونه نیست و از آرامشی که دنبالش بودم میخوام لذت ببرم اگر این استرسی که هر لحظه میگه، الان یکی میاد و خلوتت بهم میخوره، بگذاره! #زندگی_دانشجویی #خلوت	HAPPY
مازندران می گردد وبا قانون محیط زیست و اکو سیستم و حق کشاورزان حقابه بگیران مغائرت دارد. لذا ما در فضای مجازی اقدام به تشکیل گروه 15000نفری به نام .. نه به احداث سد فینسک از کل مازندران نموده ایم مسئولان استانداری وسازمان محیط زیست زیر مجموعه دولت هستند و شما حضرات وکیل ملتِ	OTHER
"#نظر تو مهمه"""	HAPPY
شباهت زیاد جرارد و کریم باقری عجیبه	SURPRISE
چقدر این ویدیو عجیبه! خسته شدم بعد از دیدنش واقعا  …	SURPRISE
خشم بیش از حد گرفتن وحشتآرد و لطف بیوقت هیبت ببرد ، نه چندان درشتی کن که از تو سیر گردند و نه چندان نرمی که بر تو دلیر شوند #سعدی	OTHER
انقدررر ازت بدی دیدم که تنفرم تنها تو خودت یه نفر جمع نمیشه...دایره ادمایی ک ازشون متنفرم رو حسابی بزرگ کردی،خودت،رفقات، دور و وریات و...ولی نگران نباش ها، تو خودت همیشه سرگروه باقی میمونیافتخارش تنها و تنها نصیب خودته	HATE
اقا فرمودند امیدشان بعد از خدا به جوانان است (نه مسئولان). جوانان عزیز شما هم امیدتان به خدا و رهبر عزیز، و خودتان باشد (نه مسئولان)! #گام_دوم_انقلاب مصداق کاملی از مفهوم آتش به اختیاریست	OTHER
دوباره باید ماسک بیتفاوتی را به چهره بزنیم. دوباره باید برگردیم تو همان باتلاق زندگی در کشور عزیزمان.زنگ تفریح تمام شد.	SAD
فکر نمیکردم بازیِ خوب بتونه کاری کنه که توی نمایشی که دارم نصف متنشو نمیفهمم خسته نشم و شاد بیام بیرون. چهارمضراب اصفهان، جشنواره مونولوگ دانشگاه هنر. اسم کارگردان یا بازیگر؟ یادم نیست.	HAPPY
چه شاخ شدن این مامورا	SURPRISE
یکی ازانتقاداتی که مسئولین مابه تصمیم دولتهای آمریکا،فرانسه وانگلستان مبنی بر بمباران سوریه گرفته اند اینه که چرا پارلمانهایشان رادرجریان حمله قرارنداده اند.این انتقاد ازسوی ما ایرانیان بسیاروارداست.چون همه تصمیمات ما در خصوص سوریه،لبنان،یمن،فلسطین و....باعلم و اطلاع مجلسمان هست.	OTHER
نظم خوبه. اتحاد خوبه. اصلا همه خوبن. ولی این تماشاچی های کاشیما خیلی رو اعصابم بودن:(	ANGRY
دیدن علایم هشداردهندهی #آلزایمر به این معنی نیست فرد حتما دچارش شده٬برخی علایم آلزایمر شبیه علایم بیماریهای دیگهست و کار تشخیص بیماری “فقط” بر عهدهی یک متخصص مغز و اعصاب است نه شما. پس در صورت مشاهده علایم وحشت نکنید و در صورت لزوم با مشاورین انجمن آلزایمر ایران تماس بگیرید.	FEAR
ولی دخترا برن سربازی خوبه ها ، کچل میکنن و چون هیچی ترسناک تر از دختری که موهاش رو کوتاه کرده نیست ، کسی جرئت نداره حمله کنه	FEAR
در کشور ما متاسفانه پلیس مایه ترس و وحشت شده درحقیقت باید امنیت باشن...افسوس برای کشور عزیزمان	SAD
اینه که روزمره نویسی را دوست دارم. از ترشی ماست گله میکنند و من میگذارمش کنار شادی خبر خوش چند روز پیششان و آرام آرام جهان داستانیشان تو ذهنم شکل میگیرد! خواستم بگم حتی روند تغییرات عکسهای حسابتان را هم دنبال میکنم!	OTHER
یه سری آدما هستن تو ذهنت مدام باهاشون دعوا میکنی ؛ از یه سریا انتقاد میکنی ؛ به یه سری آدما در غیابشون و پشت سرشون فحاشی میکنی ؛ اما رفتارِ یه سری آدما لالت میکنه، این آخری از همه بدتره	SAD
مسئولان نظام در محلههای مرفه نشین #تهران زندگی میکنند مردم اما باید با گرانی و مشکلات معیشتی دست به گریبان باشند این شد سهم ما از انقلاب #چهل_سال_شکست	SAD
روحانی که با صلوات فرستادن مانع از مصاحبه رییس دانشگاه آزاد شد در مجلس ترحیم جانباختگان حادثه اتوبوس #علوم_تحقیقات در مسجد واحد سوهانک که خبرنگاران و رئیس دانشگاه نیز حضور داشتند، با صلوات های مکرر مانع از پاسخگویی رئیس دانشگاه نسبت به حادثه اخیر شدند. راههای فرار از پاسخگویی	OTHER
ای کاش تو اینجا بودی. در حقیقت من در اینجا هیچکس را ندارم. هیچکس جز ترس و تشویش. #كافكا	FEAR
مسئولان امنیتی! آیا تسامح کافی نیست؟! ضمن عرض تسلیت به مناسبت سالروز شهادت حضرت فاطمه زهرا(س) و شهادت مأموران...	SAD
راستش برای من اهمیتی نداره تا کِی زندهام. همین دیروز داشتم فکر میکردم اگر بفهمم مثلاً تا چند ماه دیگر میمیرم چه حسی بهم دست میده. از جوانب مختلف بهش فکر کردم و فقط به حس آرامش رسیدم؛ روزی که بالاخره این کثافت و غم و بدبختی و نگرانی تموم میشه. زندگینفهمیده هراس از مرگ نداره.	SAD
اينجا #بوكمال است،مرز #سوريه با #عراق شهرى كه #داعش حضور گسترده اى اينجا داشته و طبق شنيده ها يكسرى از مردم حتى استقبال كردن از داعش خيلى هاهم به اجبار موندن ونتونستن فرار كنن،يا به اجبار بيعت كردن ياكشته شدن داعش همچنان در #شرق_فرات حضور دارد و خمپاره هاش روى شهر فرود مياد	OTHER
عاشقتم همیشه خندون باشی و شاد کنار عزیزانت واقعا دیدنت هرروزت برات شده عادت ازت انرژی میگیرم از یاد گرفتم محکم باشم محکم تراز قبل ?????	HAPPY
من همونی ام که زیر یک دقیقه میتونم مکعب روبیکا رو تیکه تیکه کنم ، چون اعصابم کشش نداره	ANGRY
 یه سوال :به بیان دیگر، اعتراض باید معطوف به نتیجه باشد یا لایک توییتری و تخمه شکستن حین فوتبال دیدن و چک کردن اخبار؟ و بله، اینها بالاخره رفتنیاند!	OTHER
عمیقا دلم می خواد دوباره ژول ورن بخونم و خوشبین باشم و باور کنم که آیندهی کودکی هامان که حالا باشد، بشر فقط به پیشرفت در تکنولوژی رسیده و آن همه بد رفتاری را از عصر جهل، با خودش نیاورده به عصر اینترنت تا با وحشی گری کلامی و خشونت و زخم زبان، دورانِ جهلی تاریک تر دست و پا کند.	SAD
شما تا وقتی که در مورد ظلم های حکومت صحبت میکنید و روشنگری میکنید من طرفدارتونم ولی یه وقتایی نمیتونم تشخیص بدم که شما با حکومت بدید یا با اسلام...ولی اگر تلاشتون این هست که مردم در مقابل این حکومت فاسد همبسته و متحد شن و تاثیرگذار باشید و به ما کمک کنید به اعتقادات اکثریت توهین نکنید	OTHER
خاک برسرمون کنن که چنین قرمساقی داره اینا رو میگه تف به شرفتون تف به غیرتتون که با سکوتتون اجازه زدن این حرفا رو دادین لعنت به شما #رضاشاه_روحت_شاد	ANGRY
عجب دستبند باحالیه. هم ساعت هوشمنده، هم مترونومه و هم تیونر. یکی از بهترین ابزارها برای موزیسینهاس	HAPPY
جوانان در بیانیه ای خواستار آن شدند که مسئولان از طرف هم سن و سالهای خودشان حرف بزنند و اعلام آمادگی کنند. :) …	OTHER
من تو بحث هام سعی میکنم روبروی طرف مقابل بایستم تا هم او منظورش رو روشنتر بفهمه و هم من و معمولا تو بحث ها طرف مقابلم رو یا کلافه و یا دلخور میکنم. اخریش بهم گفته بود برو مطالعه کن چجوری بحث کنی که طرفت ناراحت نشه- الان دیدم #سقراط هم اینجوری بحث میکرده قصد رنجوندن ندارم	SAD
خدايا از دست اين برنامه هاي شاد و متنوع نوروزي به كجا پناه ببرم؟	ANGRY
روز دوشنبه ۱۵بهمن۹۷ کارکنان و #کارگران نگهداری راه آهن زاگرس در #اندیمشک در اعتراض به پرداخت نشدن سه ماه حقوق معوقه خود دست از کار کشیده و اعتصاب کردند. #اعتراضات_سراسری #DownWithKhamenei	OTHER
"گزارش عالی ""الناز محمدی"" از روزنامه شهروند درمورد وضع اسفبار زندگی نخبه های دانشگاهی. نخبه هایی که قربانی ""کالاسازی آموزش در ایران"" شدند...!"	SAD
 چرا اتفاقا من خودم سه سال پیش دیدم...یه زوج جوان..نمیدونم کجایی بودن..سوار دوچرخه سریع رد شدن و فقط تونستم یه های براشون بگم و دستی تکون بدم	OTHER
ما که تلاشمونو کردیم. لعنت به دل تنگی.	SAD
با مترو میری داون تاون خیلی مراقبت می کنی سر وقت برسی. از شارژ گوشی و لب تاپ مطمئنی. تو مترو یه نگاه سرسری به دوتا مقاله جدید میندازی. می دونی همه شاخ ها و کله گنده های آمریکای شمالی اینجان. ۸:۳۱ دقیقه میرسی، رجیستریشن را کامل می کنی سالنهای سخنرانی که برنامهریزی کردی /۲	OTHER
خلاصه اخبار 20:30: سلام همه چی ارومه،وضعیت اقتصاد عالی وبا ثباته رفاه،اسایش مردم در سطح عالی قرار داره امریکا در حال منزوی شدن،و اقتصادش در حال فلج شدنه خدافظ	OTHER
بعد از استعفای خاتمی تو سال 71، جهرمی دومین وزیر جمهوری اسلامیه که به نشانه اعتراض استعفا میده	OTHER
دلم ميخاد با ادم جديدي اشنا شم ولي از اين طرف حوصله ندارم همه چيو از اول براش توضيح بدم	SAD
من همچنان آرزومندم رضاییان مصدوم شه. هر توپی که میاد زیر پاش اعصابم خورد میشه. #TeamMelli	ANGRY
چه عجب کارت زرد	SURPRISE
چه عجب سردار و طارمی نریدن	SURPRISE
برنامه جدید انجمن چایوفلسفه: کارگاه آموزش مهاجرت تحصیلی (2): تحصیل در مقطع کارشناسی ارشد فلسفه در کانادا ارائه شادی حیدریفر، دانشجوی دکتری دانشگاه گوئلف کانادا ظرفیت محدود * جهت کسب اطلاعات بیشتر با شماره 09198285759 تماس بگیرید.	OTHER
●دیروز تا حالا بیشتر خانواده ها زنگ زدن و تشکرکردن.. ●عکسا با رضایت کامل خانواده ها بود ولی خب من حواسم نبود اینجا ایرانه و ذهن مریض زیاده.. ●عکس بچه هارو دیشب مدیرگرفت و گذاشت توکانال مدرسه.. ●و من خوشحالم چون دیروز بچه هام شاد ترین آدمای روی زمین بودند وبرای من همین مهمه	HAPPY
 دهنت سرویس?????نوشته کارای سنگین نمیتونم انجام بدم انگار اینستا فرم باربری بهش داده اشتباهی?????	HAPPY
روان دوپادشاه پهلوی شاد	HAPPY
 روحشان شاد ای خدا،صبری بده بر حال مامن از اینکه انقد ناخواسته کسایی که خیلیییی دوسشون دارمو اذیت میکنم از خودم بدم میاد..!	HATE
دیگه خنده هام بوی بغض میده:)	SAD
با چشماش چی داره میگه؟ حرومزاده ها خودتون میخاردتون انگار صبر کنین تا این خشم فروخورده شده سر باز کنه	ANGRY
چقدر از آدمایی که یهو میان، یهو میرن بدم میاد! یا نیا یا بمون لشتو دیگه!	HATE
بنابر اخبار میدانی کشورهایی مانند امارات با خرید و قاچاق دام زنده ایرانی باعث گرانی قیمت گوشت در ایران شده اند.احتمالا یکی از پایه های فتنه آتی، کمبود مواد غذایی چون گوشت و ایجاد #قحطی_تصنعی یا #احساس_قحطی در اذهان مردم است. لازم است مردم و به خصوص مسئولان به هوش باشند! #فتنه_98	OTHER
"مستند ""زیر صفر مرزی"" را دیدم. فیلم 2 بخش دارد: 1. جنگ: با تمرکز بر زندگی سردار شهید علی هاشمی و نحوه مدیریت راهبردی و فرماندهی دفاع مقدس 2. پساجنگ: به محوریت موارد ذیل: +نقد تصمیم سازی های اقتصادی و تاثیر آن بر کیفیت نامطلوب زندگی مردم (قوم عرب) در مناطق جنگ زده +محیط زیست +نفت"	OTHER
عجب جنده ای بود	SURPRISE
"به کارای ""بدم"" که فکر میکنم حس میکنم با این کارام یه سری ادمو خوشحال میکنم ولی خب چرا همیشه تهش باید یه جوری حال من گرفته بشه که بشینم به خودم بگم ""از ماست که بر ماست""؟"	SAD
انقد بدم میاد تا میای نوشابه برا خودت بریزی هی میگن برا منم بریز خودت چلاقی مگه	HATE
ما برای رسانه هابسته pr میفرستیم و خیلی از آنها هم خبر را کار میکنند، پس به جای انتقاد از رسانه ها بایدبا آنها ارتباط بگیریم #5shanbebazaar	OTHER
صدای بسیار تیز و بد سر درد می گیرید من نمیدونم این دوستان شاید تا به حال هنذفری خوب تو گوششون نذاشتن با محصولاتی مثل سونی و اپل اصلا مقایسه نشه خلاصه لذت بخش نیست	SAD
دیالوگ های این روزهای ما : هه سَن دیَندی سن بیر یول تاپ من اونی الیریم سنه نه ! با این سه جمله ( که تیکه کلام هر یک از اعضای خانوادس با لحنی خاص ) روح و روانمون رو شاد کرده و هر هر میخندیم	HAPPY
سه جوان 23 ساله بعد از 14 سال انتظار در حال مشاهده ی کارتون شگفت انگیزان 2 !!	OTHER
در تشریح این صحنه یکی از دوستان گفت:این دو تا دختر چه حقی دارند که بین این همه پسر بروند! لعنت بر این سطح فکر این دقیقا سطح فکر ملت ماست …	HATE
عمرمون داره صرف جدال نابرابر انتخابهای ما با انتخابهای پدران و مادرانمون می شه که با هم در تضاد کاملن.	SAD
منع خشونت علیه زن چرا باید این همه مخالف داشته باشه؟ :)))) شوخین اینا؟	SURPRISE
باید باور کنیم بعضی تابو ها تو جامعه اینقدر جدی شدن که برای کاری که خلاف شرع نیست مثل ازدواج همسر شهید حججی باید خانواده شهید حججی بیانیه بدن و تبریک بگن !	SAD
اگ یروز پرسپولیس رو بدن ب شهرستان و بگا بره، فردوسی پور میگ با پرافتخارترین تیم جام ولایت چیکار کردید مسئولان	OTHER
بالاخره تونستم به یکی تبریک عید بگم و تپق نزنم!	HAPPY
هزارتا کار هست که باید انجام بدم هرکدوم و چند ماهه به بهانهی اون یکی میپیچونم دیگه بسه. با سر میرم توش.	OTHER
نژاد پرست فقط اونی که فکر میکنه سبزه ها ادم نیستن و حق انتخاب شدن برای ازدواج ندارن. حالم از ادما بهم میخوره که تمام زندگی رو فقط برای یه تیکه پوست سفید میخوان لعنت به دنیا... #سیرم_از_دنیا	HATE
چه عجب وقت کردین	SURPRISE
#ای_عزیز_سفر_کرده: درروزگاری ترکمان کردی که بیشترین نیاز رابه حضورت داشتیم! مراسم دومين سالگرد ارتحال #ايت_الله_هاشمی_رفسنحانی پنجشنبه ٢٠ دي ماه ١٣٩٧ ساعت ٨ صبح بزرگراه شهيد چمران،سالن اجلاس سران خنده های مهربانانه ات هنوزهم دوستانت راامیدوارو مخالفانت رابه خشم میاورد!!	SAD
حقیقتش اینه که تابستون از گرما مینالم و وقتی از اواسط شهریور هوا کم کم شروع میکنه به خنک شدن و بوی ماه مهر و پاییز استشمام میشه استرس و دلشوره میگیرم هنوز هم از این حس متنفرم و بی اختیار تو دلم خالی میشه.	HATE
اعتیاد که شاخ و دم نداره شما نگاه کن ما هر چند دقیقه یبار اینستا رو چک میکنیم؟تلویزیون روزی چند ساعت نگاه میکنیم؟ چقدر توی تلگرامیم؟ اما چیزی که از همه ی این ها اعتیاد آورتره میدونید چیه؟ هرویین،هرویین واقعا اعتیاد آوره	OTHER
ای کاش تولید یون می‌داشت. در کل مناسبه در شگفت انگیز	OTHER
نه طبق ِ مُد دوستت دارم نه به حکم سنت! همه چیز بنا بر فطرت است “خوب ها” دوست داشتنی اند…	HAPPY
هیچوقت کنسرتای بزرگ و شلوغ و پر هیاهو برام جذابیتی نداشته، حتی مهمونی هم از یه تعدادی بیشترش دیگه اعصابم یاری نمیکنه	ANGRY
بعد از 2 دقیقه استفاده مثل بخاری داغ میکنه و بی متالش اتومات قطع میکنه خاموش میشه و 10 دقیقه باید صبر کنی تا سرد بشه و وصل بشه و عملاً هیچ کارایی نداره اگه کسی خواست بگه نصف قیمت بهش بدم!	SAD
بسیجی پرو بیشعور.از هرچی بسیجی بدم میاد آخه یکی بگه بتوچه ایتوپی	HATE
نژاد ، دین ، غرور قومی و ملی گرایی هیچ تاثیری ندارند ، به جز اینکه یاد می دهند تا از مردمی که هیچوقت ملاقات نکرده اید متنفر باشید ...! #داگ_استنهوپ	HATE
غم دارم	SAD
-سلام آقا! +سلام ... بفرمایین؟ چی بدم خدمتتون؟ -من از اووووون آسمون آآآبی میخوااااااام... +بفرمایین... دستور این قرصا روی جعبه نوشته شده...	OTHER
قابل توجه بعضیا باید گفت که دیدید حضور خانما به ورزشگاه اصلا هم ترسناک نبود! چون بر خلاف تلویزیون کسی از فاصله دور باردار نمیشه!!	FEAR
شورای عالی معادن در پی اعتراض سازمان حفاظت محیط زیست نسبت به واگذاری معدن تراورتن میمه واقع در پناهگاه حیاتوحش موته استان اصفهان، پروانه صادر شده برای این معدن را لغو کرد. #محيط_زيست #ميمه #موته	OTHER
دوستان واسه اینکه روی مجاهدین خلق کم بشه لطفا در این نظرسنجی شرکت کنید در صورت امکان #ريتوييت_لطفا تا دوستان بیشتری شراکت کنند آیا شما از مجاهدین خلق متنفر هستید	HATE
لعنت بهش. وسط خیابون از عصبانیت نزدیک بود بزنم زیر گریه، یهو با چونهی لرزون عین بچهها به خودم گفتم اصن میرم اصفهان! لعنت بهت کاهو	ANGRY
لعنت به تموم آشپز خونه های دنیا که کفش خیسه تف به اصل و اساس اون چیزی که باعث میشه همیشه کفه اینجا خیس باشه اه اه اه	HATE
از شما چه پنهون این «سلام برسون» و «فلانی هم سلام میرسونه»های الکی همیشه رو اعصابم بوده و میمونه.	ANGRY
“ هر که در این بزم مقرب تر است جامبلا بیشترش میدهند شاید خدا خیلی منو دوست داره کاش خدا واقعا دوسم داشته باشه “ تودوربین نگاه کردی اینا رو با خنده گفتی تهش یه اشک ریختی و رفتی؟ خدا تو رو دوست داره. همه تورو دوست دارن. ماییم که موندیم با این داغ رو دلمون.	SAD
جنگ اول به از صلح آخر شاهکلید موفقیت در جامعهای پر از تعارف و رودربایستی...	OTHER
تاریکی دسْپامو بسته آنچه بینم ترس مطلقه نه میمیرم، نه میزیم گیر کردم من بدنم محبسهههه	FEAR
بچه بودم هر کی میرسید گازم میگرفت اینقدر بدم میومد که تو خاطرم مونده نکنید این کارو بابا …	HATE
راه نجات آرش اعتراض جلو زندان اوینِ نه هشتگ تو توییتر #RescueArashSadeghi	OTHER
آقای جهرمی اینترنتمون رو مخابرات خورده. بگو پس بده.من اینترنت مخابراتو نمیخوام اصلا. اون یکساله ای که 15 روز پیش خریدمو میخوام. من اصلا فیبر نوریم نمیخوام دیگه واقعا عصبیم. نمیفهممتون. صادقانه بگین بیار پول بده همینجوری خیلی بهتره, حداقل به شعورمون توهین نمیشه.	ANGRY
